rho
1.8485012722561662
2.3964595715178394
2.3964529724329195
2.3964426831290435
2.396429739110447
2.3964155346158433
2.396401769534082
2.396390384461955
2.396383486223419
2.3963832665113527
2.396391916560572
2.3964115409051527
2.396444073309284
2.3964911978873755
2.3965542782487366
2.3966342972210897
2.3967318093354786
2.396846907805939
2.396979207226469
2.3971278426535365
2.3972914851641196
2.3974683733976594
2.3976563600258443
2.397852971566878
2.3980554794894218
2.39826098015253
2.398466480815637
2.398668988738182
2.3988656002792155
2.3990535869074003
2.3992304751409392
2.3993941176515228
2.3995427530785904
2.3996750524991204
2.3997901509695803
2.3998876630839696
2.3999676820563227
2.4000307624176838
2.4000778869957755
2.4001104193999065
2.400130043744488
2.400138693793706
2.4001384740816407
2.400131575843104
2.400120190770978
2.400106425689216
2.4000922211946127
2.4000792771760158
2.4000689878721397
2.40006238878722
2.4000601173596263
2.40006238878722
2.4000689878721397
2.4000792771760158
2.4000922211946127
2.400106425689216
2.400120190770978
2.400131575843104
2.4001384740816407
2.400138693793706
2.400130043744488
2.4001104193999065
2.4000778869957755
2.4000307624176838
2.3999676820563227
2.3998876630839696
2.3997901509695803
2.3996750524991204
2.3995427530785904
2.3993941176515228
2.3992304751409392
2.3990535869074003
2.3988656002792155
2.398668988738182
2.398466480815637
2.39826098015253
2.3980554794894218
2.397852971566878
2.3976563600258443
2.3974683733976594
2.3972914851641196
2.3971278426535365
2.396979207226469
2.396846907805939
2.3967318093354786
2.3966342972210897
2.3965542782487366
2.3964911978873755
2.396444073309284
2.3964115409051527
2.396391916560572
2.3963832665113527
2.396383486223419
2.396390384461955
2.396401769534082
2.3964155346158433
2.396429739110447
2.3964426831290435
2.3964529724329195
2.3964595715178394
2.396461842945433
2.3964595715178394
2.3964529724329195
2.3964426831290435
2.396429739110447
2.3964155346158433
2.396401769534082
2.396390384461955
2.396383486223419
2.3963832665113527
2.396391916560572
2.3964115409051527
2.396444073309284
2.3964911978873755
2.3965542782487366
2.3966342972210897
2.3967318093354786
2.396846907805939
2.396979207226469
2.3971278426535365
2.3972914851641196
2.3974683733976594
2.3976563600258443
2.397852971566878
2.3980554794894218
2.39826098015253
2.398466480815637
2.398668988738182
2.3988656002792155
2.3990535869074003
2.3992304751409392
2.3993941176515228
2.3995427530785904
2.3996750524991204
2.3997901509695803
2.3998876630839696
2.3999676820563227
2.4000307624176838
2.4000778869957755
2.4001104193999065
2.400130043744488
2.400138693793706
2.4001384740816407
2.400131575843104
2.400120190770978
2.400106425689216
2.4000922211946127
2.4000792771760158
2.4000689878721397
2.40006238878722
2.4000601173596263
2.40006238878722
2.4000689878721397
2.4000792771760158
2.4000922211946127
2.400106425689216
2.400120190770978
2.400131575843104
2.4001384740816407
2.400138693793706
2.400130043744488
2.4001104193999065
2.4000778869957755
2.4000307624176838
2.3999676820563227
2.3998876630839696
2.3997901509695803
2.3996750524991204
2.3995427530785904
2.3993941176515228
2.3992304751409392
2.3990535869074003
2.3988656002792155
2.398668988738182
2.398466480815637
2.39826098015253
2.3980554794894218
2.397852971566878
2.3976563600258443
2.3974683733976594
2.3972914851641196
2.3971278426535365
2.396979207226469
2.396846907805939
2.3967318093354786
2.3966342972210897
2.3965542782487366
2.3964911978873755
2.396444073309284
2.3964115409051527
2.396391916560572
2.3963832665113527
2.396383486223419
2.396390384461955
2.396401769534082
2.3964155346158433
2.396429739110447
2.3964426831290435
2.3964529724329195
2.3964595715178394
2.396461842945433
1.3006736228711027
1.3010724685626696
1.3017374759549274
1.3026690141158004
1.3038675451941195
1.3053335722551391
1.3070675755194658
1.3090699393234888
1.3113408724610336
1.3138803248132518
1.316687903317895
1.3197627903649896
1.3231036676322203
1.3267086481926527
1.3305752194461302
1.3347001990537521
1.33907970560538
1.343709145239084
1.348583214876888
1.3536959221627134
1.3590406216065745
1.3646100658744136
1.3703964706354554
1.376391590907317
1.3825868064400137
1.3889732133675514
1.3955417191411148
1.4022831376484541
1.4091882814239183
1.41624804796258
1.4234534973662205
1.4307959188610442
1.4382668841256971
1.4458582858394657
1.4535623603876757
1.4613716942255874
1.469279213983647
1.4772781609749608
1.4853620513201538
1.493524623415398
1.5017597749185632
1.5100614917999882
1.5184237722853755
1.526840548698629
1.535305610285858
1.543812530065598
1.552354598605806
1.56092476738066
1.5695156040182021
1.5781192613257256
1.5867274614884366
1.595331496295818
1.603922243678424
1.6124902002558255
1.6210255290247728
1.629518120775527
1.6379576673330316
1.6463337442954913
1.6546359006010491
1.6628537520057765
1.6709770754118591
1.6789959009487887
1.6869005987839198
1.694681957819257
1.702331253712463
1.7098403040318935
1.717201508804743
1.7244078752283358
1.7314530258690246
1.7383311902514982
1.7450371803230809
1.7515663508421755
1.7579145462674473
1.7640780361959219
1.7700534417972449
1.7758376560037255
1.7814277604304989
1.7868209421094732
1.7920144131209426
1.7970053360977256
1.8017907583623836
1.8063675571460527
1.810732397938697
1.8148817075494046
1.8188116629282485
1.8225181962370196
1.8259970160747296
1.8292436441857771
1.8322534664246093
1.8350217962400905
1.837543948493871
1.8398153210555477
1.8418314813366434
1.843588254745223
1.8450818119697663
1.846308752037293
1.8472661782353588
1.847951764235368
1.8483638080967753
1.8485012722561662
1.8483638080967753
1.847951764235368
1.8472661782353588
1.846308752037293
1.8450818119697663
1.843588254745223
1.8418314813366434
1.8398153210555477
1.837543948493871
1.8350217962400905
1.8322534664246093
1.8292436441857771
1.8259970160747296
1.82251819623702
1.8188116629282485
1.8148817075494044
1.810732397938697
1.8063675571460527
1.8017907583623836
1.7970053360977252
1.7920144131209426
1.7868209421094727
1.7814277604304984
1.7758376560037257
1.7700534417972449
1.7640780361959219
1.7579145462674473
1.7515663508421755
1.7450371803230809
1.7383311902514982
1.7314530258690246
1.7244078752283356
1.717201508804743
1.7098403040318935
1.702331253712463
1.694681957819257
1.6869005987839196
1.6789959009487887
1.6709770754118591
1.6628537520057765
1.654635900601049
1.6463337442954913
1.6379576673330316
1.629518120775527
1.6210255290247728
1.6124902002558255
1.6039222436784235
1.595331496295818
1.5867274614884366
1.5781192613257256
1.5695156040182021
1.56092476738066
1.552354598605806
1.543812530065598
1.535305610285858
1.5268405486986283
1.5184237722853755
1.5100614917999886
1.5017597749185632
1.4935246234153978
1.4853620513201535
1.4772781609749608
1.4692792139836475
1.4613716942255874
1.453562360387675
1.4458582858394657
1.438266884125697
1.4307959188610442
1.4234534973662205
1.4162480479625794
1.409188281423918
1.4022831376484541
1.3955417191411148
1.3889732133675514
1.3825868064400133
1.3763915909073166
1.3703964706354554
1.3646100658744136
1.359040621606575
1.353695922162713
1.348583214876888
1.343709145239084
1.33907970560538
1.3347001990537524
1.3305752194461298
1.3267086481926527
1.3231036676322203
1.3197627903649902
1.3166879033178946
1.3138803248132518
1.3113408724610336
1.3090699393234888
1.3070675755194658
1.3053335722551391
1.3038675451941195
1.3026690141158004
1.3017374759549272
1.3010724685626696
1.3006736228711027
1.300540701566899
